frame_ordinal,frame_slot,config_revision,display_width,display_height,render_width,render_height,dlss_quality,wait_gpu_ms,frame_setup_ms,scene_ms,build_ms,compile_ms,prepare_ms,execute_ms,present_ms,total_ms,cpu_work_ms,classified_ms,unclassified_ms,scene_begin_upload_ms,scene_raster_extract_ms,scene_tlas_extract_ms,scene_bridge_ms,tlas_texture_collection_ms,post_scene_ms,graph_prelude_ms,ui_collect_ms,node_loop_ms,raster_packets,rt_packets,tlas_packets,submit_batches,record_tasks,execute_executor_setup_ms,execute_completed_gpu_timing_readback_ms,execute_timing_setup_ms,execute_per_frame_lookup_ms,execute_swapchain_acquire_ms,execute_deferred_prepare_ms,execute_task_plan_launch_ms,execute_primary_record_before_collect_ms,execute_record_completion_wait_ms,execute_primary_replay_barrier_timestamp_ms,execute_primary_end_and_submit_build_ms,execute_queue_submit_ms,execute_initial_release_record_submit_ms,execute_synthetic_present_record_submit_ms,execute_finalization_ms,execute_accounted_main_thread_ms,execute_unclassified_ms,execute_compiled_batches,execute_acquire_batches,execute_record_tasks,execute_replayed_secondary_command_buffers,execute_queue_submits,node_build_0_ms,node_build_1_ms,node_build_2_ms,node_build_3_ms,node_build_4_ms,node_build_5_ms,as_recorded,as_available,as_cache_scan_ms,as_metadata_plan_ms,as_cpu_writes_ms,as_tlas_sizing_ms,as_graph_declare_ms,as_packets,as_instances,as_dirty_blas
806,2,1,1920,1080,640,360,ultra-performance,0.002700000,0.040500000,0.479900000,0.899500000,0.022800000,0.276800000,1.052500000,0.253300000,3.411400000,3.408700000,3.028000000,0.383400000,0.007400000,0.038300000,0.018100000,0.414700000,0.381100000,0.381700000,0.102400000,0.005500000,0.788500000,84,0,103,3,7,0.001800000,0.005900000,0.001700000,0.004800000,0.004200000,0.001300000,0.555700000,0.030500000,0.141700000,0.018400000,0.007500000,0.267200000,0.000100000,0.000000000,0.003800000,1.044600000,0.007900000,3,1,7,7,3,,0.246300000,0.006000000,0.311300000,0.085900000,0.018500000,0.119600000,true,true,0.041600000,0.170100000,0.011100000,0.006500000,0.012000000,103,103,0
807,0,1,1920,1080,640,360,ultra-performance,0.003400000,0.042700000,0.310300000,0.827300000,0.023400000,0.172400000,0.933000000,0.327000000,2.937700000,2.934300000,2.639500000,0.298200000,0.006700000,0.034900000,0.017300000,0.250400000,0.295300000,0.295700000,0.092400000,0.005200000,0.727200000,84,0,103,3,7,0.002000000,0.004500000,0.001700000,0.004800000,0.003400000,0.000800000,0.567700000,0.026000000,0.140300000,0.013900000,0.006200000,0.148000000,0.000100000,0.000000000,0.005600000,0.925000000,0.008000000,3,1,7,7,3,,0.252300000,0.006200000,0.312500000,0.074500000,0.019900000,0.061100000,true,true,0.036600000,0.184800000,0.010000000,0.005600000,0.010400000,103,103,0
808,1,1,1920,1080,640,360,ultra-performance,0.003000000,0.042200000,0.341100000,0.895200000,0.023300000,0.200600000,0.747700000,0.266300000,2.838200000,2.835200000,2.519400000,0.318800000,0.006700000,0.039100000,0.019700000,0.274600000,0.316300000,0.316600000,0.105800000,0.005900000,0.780500000,84,0,103,3,7,0.002000000,0.005400000,0.001900000,0.005400000,0.003400000,0.000600000,0.556100000,0.022400000,0.032700000,0.009900000,0.005400000,0.092200000,0.000200000,0.000000000,0.004100000,0.741700000,0.006000000,3,1,7,7,3,,0.262900000,0.006100000,0.338500000,0.089900000,0.020600000,0.061500000,true,true,0.040600000,0.186700000,0.011600000,0.006000000,0.012900000,103,103,0
809,2,1,1920,1080,640,360,ultra-performance,0.003300000,0.045900000,0.319500000,0.854000000,0.025300000,0.184900000,0.729000000,0.246000000,2.730600000,2.727300000,2.407900000,0.322700000,0.005500000,0.031400000,0.017300000,0.263900000,0.321300000,0.321600000,0.100500000,0.004800000,0.745700000,84,0,103,3,7,0.002000000,0.004700000,0.002200000,0.004600000,0.003300000,0.000600000,0.387100000,0.029300000,0.159500000,0.010800000,0.005200000,0.111000000,0.000000000,0.000000000,0.003700000,0.724000000,0.005000000,3,1,7,7,3,,0.250600000,0.006200000,0.331200000,0.078300000,0.018600000,0.060000000,true,true,0.034900000,0.183400000,0.010700000,0.005300000,0.011200000,103,103,0
810,0,1,1920,1080,640,360,ultra-performance,0.002600000,0.028300000,0.187300000,0.513900000,0.016200000,0.125300000,0.789800000,0.219000000,2.055600000,2.053000000,1.882400000,0.173200000,0.004500000,0.020500000,0.009700000,0.151600000,0.170700000,0.171000000,0.056400000,0.003200000,0.452500000,84,0,103,3,7,0.001500000,0.003800000,0.001200000,0.003600000,0.005100000,0.000900000,0.303900000,0.030500000,0.293800000,0.014200000,0.005800000,0.111800000,0.000000000,0.000000000,0.004400000,0.780500000,0.009300000,3,1,7,7,3,,0.151200000,0.004300000,0.190000000,0.057700000,0.013300000,0.035500000,true,true,0.019200000,0.109900000,0.006900000,0.004500000,0.007400000,103,103,0
811,1,1,1920,1080,640,360,ultra-performance,0.002800000,0.036200000,0.267500000,0.654800000,0.019200000,0.136900000,0.634100000,0.193600000,2.175400000,2.172600000,1.945100000,0.230300000,0.007100000,0.031400000,0.012400000,0.215600000,0.228200000,0.228800000,0.062700000,0.004700000,0.585200000,84,0,103,3,7,0.001600000,0.004400000,0.001200000,0.004600000,0.002200000,0.000400000,0.505000000,0.019100000,0.006800000,0.005800000,0.003300000,0.071600000,0.000100000,0.000000000,0.003100000,0.629200000,0.004900000,3,1,7,7,3,,0.172100000,0.004900000,0.277300000,0.075000000,0.015400000,0.039500000,true,true,0.034800000,0.110400000,0.008900000,0.005500000,0.009400000,103,103,0
812,2,1,1920,1080,640,360,ultra-performance,0.002300000,0.032600000,0.177100000,0.512500000,0.019300000,0.122600000,1.060300000,0.383300000,2.476900000,2.474600000,2.310000000,0.166900000,0.004900000,0.023300000,0.011200000,0.136900000,0.163400000,0.163700000,0.053600000,0.003600000,0.453500000,84,0,103,3,7,0.001500000,0.003300000,0.001100000,0.003300000,0.007900000,0.001700000,0.703900000,0.040900000,0.048800000,0.025200000,0.012700000,0.186800000,0.000100000,0.000000000,0.010600000,1.047800000,0.012500000,3,1,7,7,3,,0.152600000,0.004100000,0.191600000,0.057200000,0.012700000,0.034800000,true,true,0.028000000,0.101500000,0.007700000,0.004400000,0.007900000,103,103,0
813,0,1,1920,1080,640,360,ultra-performance,0.003600000,0.043100000,0.329000000,0.679100000,0.024700000,0.149900000,0.877900000,0.242800000,2.641200000,2.637600000,2.350100000,0.291100000,0.006400000,0.035500000,0.019300000,0.266800000,0.283700000,0.284100000,0.106100000,0.004200000,0.566200000,84,0,103,3,7,0.002000000,0.004700000,0.002400000,0.005000000,0.003500000,0.000800000,0.539300000,0.027100000,0.057900000,0.009900000,0.005800000,0.209100000,0.000000000,0.000000000,0.003800000,0.871300000,0.006600000,3,1,7,7,3,,0.162900000,0.004200000,0.241300000,0.081100000,0.018700000,0.057400000,true,true,0.027800000,0.110400000,0.008100000,0.004500000,0.008900000,103,103,0
814,1,1,1920,1080,640,360,ultra-performance,0.002500000,0.032900000,0.277500000,0.787600000,0.021300000,0.184400000,0.936900000,0.242800000,2.779500000,2.777000000,2.485900000,0.293600000,0.004200000,0.023200000,0.013200000,0.235600000,0.291800000,0.292100000,0.092900000,0.004400000,0.687600000,84,0,103,3,7,0.001600000,0.004000000,0.001600000,0.004200000,0.004100000,0.000900000,0.624900000,0.033600000,0.126200000,0.012600000,0.006700000,0.105500000,0.000000000,0.000000000,0.003700000,0.929600000,0.007300000,3,1,7,7,3,,0.234800000,0.005700000,0.296400000,0.078400000,0.018000000,0.053600000,true,true,0.028700000,0.174500000,0.010100000,0.004800000,0.011200000,103,103,0
815,2,1,1920,1080,640,360,ultra-performance,0.002500000,0.043100000,0.272200000,0.608000000,0.016500000,0.116300000,0.733800000,0.263700000,2.259600000,2.257100000,2.056100000,0.203500000,0.004200000,0.024500000,0.013200000,0.229400000,0.200700000,0.201100000,0.078200000,0.003500000,0.524300000,84,0,103,3,7,0.001400000,0.003300000,0.001200000,0.003800000,0.005000000,0.001200000,0.500300000,0.026200000,0.026700000,0.011300000,0.006300000,0.133000000,0.000000000,0.000000000,0.005400000,0.725100000,0.008700000,3,1,7,7,3,,0.165900000,0.006100000,0.248700000,0.053500000,0.013400000,0.035900000,true,true,0.020400000,0.115000000,0.010700000,0.004900000,0.010200000,103,103,0
816,0,1,1920,1080,640,360,ultra-performance,0.003900000,0.042100000,0.291000000,0.804400000,0.022000000,0.172500000,0.748700000,0.213200000,2.553900000,2.550000000,2.297800000,0.256100000,0.008800000,0.044300000,0.015900000,0.220700000,0.254000000,0.254400000,0.090600000,0.010600000,0.700400000,84,0,103,3,7,0.001800000,0.005000000,0.001800000,0.004500000,0.004100000,0.000900000,0.504200000,0.025000000,0.040100000,0.011400000,0.006100000,0.132400000,0.000300000,0.000000000,0.004600000,0.742200000,0.006500000,3,1,7,7,3,,0.250700000,0.006000000,0.283000000,0.089400000,0.018100000,0.052300000,true,true,0.052500000,0.157000000,0.016700000,0.008500000,0.012200000,103,103,0
817,1,1,1920,1080,640,360,ultra-performance,0.002100000,0.025000000,0.208800000,0.766600000,0.021500000,0.162400000,0.948600000,0.218500000,2.530900000,2.528800000,2.353500000,0.177400000,0.004200000,0.021000000,0.021500000,0.161400000,0.175800000,0.175900000,0.059400000,0.002900000,0.701100000,84,0,103,3,7,0.001800000,0.003900000,0.002200000,0.005000000,0.003000000,0.000600000,0.540400000,0.018400000,0.163900000,0.010100000,0.005700000,0.183700000,0.000000000,0.000000000,0.004100000,0.942800000,0.005800000,3,1,7,7,3,,0.227200000,0.005300000,0.323200000,0.071100000,0.017400000,0.056400000,true,true,0.020400000,0.176600000,0.010700000,0.004500000,0.010200000,103,103,0
818,2,1,1920,1080,640,360,ultra-performance,0.002400000,0.031100000,0.296900000,0.776900000,0.017600000,0.152700000,0.833000000,0.199200000,2.617300000,2.614900000,2.309800000,0.307500000,0.004000000,0.027000000,0.015400000,0.249700000,0.306100000,0.306200000,0.094100000,0.003400000,0.676100000,84,0,103,3,7,0.001900000,0.003600000,0.001600000,0.003800000,0.003100000,0.000600000,0.475700000,0.019600000,0.208200000,0.009400000,0.005200000,0.091100000,0.000000000,0.000000000,0.003700000,0.827500000,0.005500000,3,1,7,7,3,,0.228600000,0.004600000,0.309700000,0.060600000,0.016800000,0.055200000,true,true,0.027900000,0.174500000,0.008200000,0.004000000,0.009400000,103,103,0
819,0,1,1920,1080,640,360,ultra-performance,0.002300000,0.031300000,0.314400000,0.765800000,0.019600000,0.150600000,0.766700000,0.247100000,2.613200000,2.610900000,2.297800000,0.315400000,0.003600000,0.026700000,0.014800000,0.268800000,0.314200000,0.314300000,0.093500000,0.002600000,0.666800000,84,0,103,3,7,0.002000000,0.003400000,0.001800000,0.004400000,0.002800000,0.000500000,0.467400000,0.018200000,0.148200000,0.009300000,0.004700000,0.094800000,0.000000000,0.000000000,0.003900000,0.761400000,0.005300000,3,1,7,7,3,,0.218000000,0.004500000,0.312000000,0.059400000,0.017000000,0.055300000,true,true,0.024700000,0.167400000,0.008300000,0.004000000,0.009100000,103,103,0
820,1,1,1920,1080,640,360,ultra-performance,0.002100000,0.028200000,0.298600000,0.751200000,0.016100000,0.145900000,0.858900000,0.279600000,2.698800000,2.696700000,2.380600000,0.318200000,0.003500000,0.025200000,0.015400000,0.253800000,0.316800000,0.317000000,0.094600000,0.002800000,0.651000000,84,0,103,3,7,0.002000000,0.003400000,0.001600000,0.004700000,0.003300000,0.000400000,0.491600000,0.015100000,0.180900000,0.008800000,0.005800000,0.131600000,0.000100000,0.000000000,0.004000000,0.853300000,0.005600000,3,1,7,7,3,,0.216900000,0.004500000,0.303300000,0.055800000,0.015800000,0.054000000,true,true,0.024700000,0.166100000,0.008200000,0.004100000,0.009500000,103,103,0
821,2,1,1920,1080,640,360,ultra-performance,0.002100000,0.025300000,0.296700000,0.860900000,0.015800000,0.145600000,0.865000000,0.296600000,2.821400000,2.819300000,2.508000000,0.313400000,0.003300000,0.025800000,0.014900000,0.252200000,0.311800000,0.311900000,0.186500000,0.003000000,0.668600000,84,0,103,3,7,0.001700000,0.003300000,0.001800000,0.004000000,0.002900000,0.000500000,0.559500000,0.015300000,0.100300000,0.007600000,0.004500000,0.154300000,0.000000000,0.000000000,0.004000000,0.859700000,0.005300000,3,1,7,7,3,,0.216400000,0.004300000,0.321700000,0.054800000,0.015900000,0.054700000,true,true,0.025500000,0.165700000,0.007800000,0.003900000,0.009100000,103,103,0
822,0,1,1920,1080,640,360,ultra-performance,0.003500000,0.037600000,0.569500000,0.752400000,0.015500000,0.141000000,0.708200000,0.197800000,2.785500000,2.782000000,2.425500000,0.360000000,0.006300000,0.047000000,0.028200000,0.487100000,0.353100000,0.353300000,0.093200000,0.002700000,0.653800000,84,0,103,3,7,0.001700000,0.003600000,0.001700000,0.004100000,0.002400000,0.000400000,0.550600000,0.015200000,0.002000000,0.008300000,0.005300000,0.104400000,0.000100000,0.000000000,0.003800000,0.703600000,0.004600000,3,1,7,7,3,,0.225100000,0.004400000,0.299200000,0.054000000,0.015600000,0.054900000,true,true,0.024700000,0.175300000,0.007600000,0.003900000,0.009400000,103,103,0
823,1,1,1920,1080,640,360,ultra-performance,0.002100000,0.023800000,0.295800000,0.745000000,0.015900000,0.148300000,0.790400000,0.304400000,2.824900000,2.822800000,2.325700000,0.499200000,0.003400000,0.025000000,0.014700000,0.252200000,0.321700000,0.321900000,0.094300000,0.002700000,0.645200000,84,0,103,3,7,0.002000000,0.003300000,0.001700000,0.004200000,0.005000000,0.001100000,0.448200000,0.020600000,0.163500000,0.013900000,0.006600000,0.108000000,0.000000000,0.000000000,0.004600000,0.782700000,0.007700000,3,1,7,7,3,,0.214300000,0.004400000,0.303000000,0.053100000,0.015700000,0.054000000,true,true,0.024100000,0.165400000,0.007500000,0.003900000,0.009100000,103,103,0
824,2,1,1920,1080,640,360,ultra-performance,0.003300000,0.041600000,0.272400000,0.874600000,0.056800000,0.583800000,1.128300000,0.225000000,3.355800000,3.352500000,3.185800000,0.170000000,0.008400000,0.037600000,0.012600000,0.212900000,0.167300000,0.167600000,0.066800000,0.005400000,0.799400000,84,0,103,3,7,0.002100000,0.005400000,0.001600000,0.005600000,0.006700000,0.001500000,0.699100000,0.032700000,0.169900000,0.020000000,0.009100000,0.157100000,0.000100000,0.000000000,0.005700000,1.116600000,0.011700000,3,1,7,7,3,,0.320500000,0.004900000,0.217000000,0.101400000,0.020000000,0.134700000,true,true,0.046200000,0.241800000,0.009700000,0.008600000,0.011100000,103,103,0
825,0,1,1920,1080,640,360,ultra-performance,0.002300000,0.028800000,0.329800000,0.829500000,0.020000000,0.163000000,0.823800000,0.188900000,2.699900000,2.697600000,2.386100000,0.313800000,0.004900000,0.030700000,0.018900000,0.274500000,0.312400000,0.312600000,0.103200000,0.003900000,0.719300000,84,0,103,3,7,0.002400000,0.004100000,0.002300000,0.004600000,0.003300000,0.000600000,0.567400000,0.015400000,0.107300000,0.009600000,0.005600000,0.088800000,0.000100000,0.000000000,0.004300000,0.815800000,0.008000000,3,1,7,7,3,,0.235100000,0.004700000,0.330500000,0.073800000,0.017500000,0.057000000,true,true,0.030200000,0.175200000,0.010000000,0.004100000,0.010900000,103,103,0
826,1,1,1920,1080,640,360,ultra-performance,0.002100000,0.024500000,0.300400000,0.767400000,0.016000000,0.151200000,0.672000000,0.187500000,2.435100000,2.433000000,2.121100000,0.314000000,0.003600000,0.025700000,0.016000000,0.254600000,0.312300000,0.312500000,0.095600000,0.002900000,0.666100000,84,0,103,3,7,0.001900000,0.003300000,0.001700000,0.004100000,0.002700000,0.000500000,0.531400000,0.017500000,0.001700000,0.007200000,0.004600000,0.087400000,0.000000000,0.000000000,0.003700000,0.667700000,0.004300000,3,1,7,7,3,,0.218800000,0.004400000,0.317400000,0.053300000,0.015800000,0.055600000,true,true,0.025200000,0.166900000,0.008500000,0.003600000,0.010300000,103,103,0
827,2,1,1920,1080,640,360,ultra-performance,0.001900000,0.031200000,0.276600000,0.743700000,0.019400000,0.146400000,0.976400000,0.305400000,2.798700000,2.796800000,2.501000000,0.297700000,0.003500000,0.025500000,0.015700000,0.231400000,0.294700000,0.294900000,0.090700000,0.003000000,0.647000000,84,0,103,3,7,0.001900000,0.003900000,0.001700000,0.004900000,0.006200000,0.001100000,0.601300000,0.028300000,0.114900000,0.016700000,0.012800000,0.168100000,0.000100000,0.000000000,0.005600000,0.967500000,0.008900000,3,1,7,7,3,,0.214800000,0.004100000,0.305300000,0.054700000,0.016100000,0.051200000,true,true,0.025800000,0.163500000,0.008700000,0.004300000,0.008700000,103,103,0
828,0,1,1920,1080,640,360,ultra-performance,0.003900000,0.046300000,0.229600000,0.807100000,0.020100000,0.145400000,1.113000000,0.227300000,2.756400000,2.752500000,2.592700000,0.163700000,0.010000000,0.050100000,0.013700000,0.154900000,0.161400000,0.162000000,0.103200000,0.007700000,0.693900000,84,0,103,3,7,0.001700000,0.004600000,0.001200000,0.004500000,0.004100000,0.000800000,0.655300000,0.026100000,0.117100000,0.018400000,0.006400000,0.260200000,0.000200000,0.000000000,0.004300000,1.104900000,0.008100000,3,1,7,7,3,,0.238100000,0.005200000,0.297400000,0.095500000,0.015400000,0.041100000,true,true,0.060200000,0.143900000,0.010800000,0.008600000,0.011200000,103,103,0
829,1,1,1920,1080,640,360,ultra-performance,0.003000000,0.186100000,0.313400000,0.789200000,0.020200000,0.472200000,0.783600000,0.245300000,3.070500000,3.067500000,2.813000000,0.257500000,0.007300000,0.057500000,0.016000000,0.231200000,0.254800000,0.255200000,0.080500000,0.004600000,0.701700000,84,0,103,3,7,0.001700000,0.004200000,0.001800000,0.004300000,0.003300000,0.000800000,0.589400000,0.020700000,0.047700000,0.010100000,0.005100000,0.082200000,0.000000000,0.000000000,0.005400000,0.776700000,0.006900000,3,1,7,7,3,,0.219300000,0.005900000,0.270100000,0.076600000,0.017000000,0.112200000,true,true,0.036200000,0.150700000,0.009900000,0.007700000,0.010700000,103,103,0
830,2,1,1920,1080,640,360,ultra-performance,0.002700000,0.031300000,0.281100000,0.762900000,0.020200000,0.148800000,0.846700000,0.240500000,2.569600000,2.566900000,2.334200000,0.235400000,0.004400000,0.022900000,0.012600000,0.240600000,0.232100000,0.232500000,0.089700000,0.003200000,0.667400000,84,0,103,3,7,0.001700000,0.003900000,0.001600000,0.004900000,0.009300000,0.001600000,0.491500000,0.032500000,0.122300000,0.017000000,0.010800000,0.128800000,0.000100000,0.000000000,0.009000000,0.835000000,0.011700000,3,1,7,7,3,,0.183200000,0.007100000,0.307900000,0.090100000,0.018800000,0.059500000,true,true,0.025300000,0.122400000,0.011100000,0.007000000,0.012300000,103,103,0
831,0,1,1920,1080,640,360,ultra-performance,0.002400000,0.033000000,0.287900000,0.679000000,0.026600000,0.164800000,1.425900000,0.293800000,3.165300000,3.162900000,2.913400000,0.251900000,0.006200000,0.033400000,0.011900000,0.235000000,0.245700000,0.246100000,0.094000000,0.006300000,0.575800000,84,0,103,3,7,0.002000000,0.004000000,0.001300000,0.004500000,0.003600000,0.000500000,0.999200000,0.023600000,0.240600000,0.010900000,0.005700000,0.121700000,0.000000000,0.000000000,0.003400000,1.421000000,0.004900000,3,1,7,7,3,,0.197200000,0.006100000,0.208700000,0.075800000,0.015100000,0.072300000,true,true,0.052000000,0.113800000,0.008700000,0.007200000,0.011100000,103,103,0
832,1,1,1920,1080,640,360,ultra-performance,0.003000000,0.061800000,0.307300000,0.994400000,0.021100000,0.167200000,0.980900000,0.289200000,3.070200000,3.067200000,2.824900000,0.245300000,0.032000000,0.029900000,0.013700000,0.230900000,0.242300000,0.242800000,0.076900000,0.004600000,0.911000000,84,0,103,3,7,0.002000000,0.004100000,0.001600000,0.005100000,0.004600000,0.001100000,0.699600000,0.032500000,0.076700000,0.014800000,0.007900000,0.114800000,0.000000000,0.000000000,0.007200000,0.972000000,0.008900000,3,1,7,7,3,,0.205100000,0.005100000,0.586700000,0.064200000,0.013500000,0.035700000,true,true,0.032400000,0.141400000,0.009500000,0.006700000,0.010500000,103,103,0
833,2,1,1920,1080,640,360,ultra-performance,0.002500000,0.039100000,0.554500000,0.811100000,0.087600000,0.192900000,0.940600000,0.191600000,3.066800000,3.064300000,2.819900000,0.246900000,0.044200000,0.120500000,0.046200000,0.342800000,0.244400000,0.244800000,0.076900000,0.005000000,0.727000000,84,0,103,3,7,0.001700000,0.003700000,0.002000000,0.004200000,0.003800000,0.000500000,0.796300000,0.022300000,0.002600000,0.009400000,0.005300000,0.079600000,0.000100000,0.000000000,0.003700000,0.935200000,0.005400000,3,1,7,7,3,,0.323700000,0.005400000,0.254700000,0.077400000,0.016300000,0.048600000,true,true,0.031600000,0.262500000,0.009400000,0.006500000,0.009100000,103,103,0
834,0,1,1920,1080,640,360,ultra-performance,0.004100000,0.037800000,0.294000000,0.838100000,0.021900000,0.162300000,0.883500000,0.271300000,2.788900000,2.784800000,2.513000000,0.275900000,0.006700000,0.035300000,0.018800000,0.232400000,0.273400000,0.273700000,0.102300000,0.004500000,0.728700000,84,0,103,3,7,0.001900000,0.004300000,0.001500000,0.004800000,0.003200000,0.000500000,0.580300000,0.022900000,0.139000000,0.011300000,0.005500000,0.097800000,0.000100000,0.000000000,0.003700000,0.876800000,0.006700000,3,1,7,7,3,,0.238400000,0.005700000,0.319900000,0.089900000,0.018000000,0.055900000,true,true,0.040900000,0.164300000,0.011300000,0.005900000,0.011300000,103,103,0
835,1,1,1920,1080,640,360,ultra-performance,0.002300000,0.032300000,0.258000000,0.714100000,0.019800000,0.147400000,0.883600000,0.188300000,2.506000000,2.503700000,2.245800000,0.260200000,0.004800000,0.025800000,0.014800000,0.211700000,0.258100000,0.258400000,0.081000000,0.003300000,0.627100000,84,0,103,3,7,0.001600000,0.003600000,0.001400000,0.004300000,0.004600000,0.000800000,0.595600000,0.022500000,0.108200000,0.012700000,0.006500000,0.109900000,0.000200000,0.000000000,0.004300000,0.876200000,0.007400000,3,1,7,7,3,,0.205100000,0.004600000,0.287600000,0.062700000,0.016400000,0.050100000,true,true,0.029500000,0.147700000,0.009200000,0.005300000,0.009500000,103,103,0
836,2,1,1920,1080,640,360,ultra-performance,0.002900000,0.043200000,0.227100000,0.561500000,0.016300000,0.119700000,0.858200000,0.275200000,2.278200000,2.275300000,2.104100000,0.174100000,0.007300000,0.035100000,0.012600000,0.171300000,0.171000000,0.171400000,0.069600000,0.004000000,0.486200000,84,0,103,3,7,0.001200000,0.003700000,0.001100000,0.003400000,0.006300000,0.001200000,0.510000000,0.022800000,0.153400000,0.012900000,0.009500000,0.116000000,0.000000000,0.000000000,0.007600000,0.849100000,0.009100000,3,1,7,7,3,,0.170000000,0.004800000,0.198300000,0.065200000,0.012900000,0.034600000,true,true,0.030600000,0.114700000,0.008000000,0.004900000,0.008600000,103,103,0
837,0,1,1920,1080,640,360,ultra-performance,0.002400000,0.025300000,0.219800000,0.563000000,0.021700000,0.164700000,0.834600000,0.420600000,2.423200000,2.420800000,2.252100000,0.171100000,0.003900000,0.022200000,0.011100000,0.181900000,0.169200000,0.169400000,0.060800000,0.003200000,0.496500000,84,0,103,3,7,0.002100000,0.004000000,0.002000000,0.004700000,0.002800000,0.000500000,0.560600000,0.019800000,0.002200000,0.008300000,0.005200000,0.212400000,0.000100000,0.000000000,0.003900000,0.828600000,0.006000000,3,1,7,7,3,,0.149900000,0.003600000,0.202700000,0.061300000,0.017000000,0.061500000,true,true,0.020500000,0.105800000,0.007200000,0.005000000,0.008500000,103,103,0
838,1,1,1920,1080,640,360,ultra-performance,0.004100000,0.050600000,0.311100000,0.747100000,0.021000000,0.153600000,0.694700000,0.263900000,2.533100000,2.529000000,2.246100000,0.287000000,0.008900000,0.049200000,0.018700000,0.233300000,0.285200000,0.285600000,0.087500000,0.003600000,0.653300000,84,0,103,3,7,0.002200000,0.003600000,0.001700000,0.004500000,0.003100000,0.000700000,0.493300000,0.021000000,0.036100000,0.009000000,0.005000000,0.105800000,0.000100000,0.000000000,0.003800000,0.689900000,0.004800000,3,1,7,7,3,,0.226200000,0.005200000,0.284500000,0.066700000,0.016200000,0.053600000,true,true,0.032700000,0.161800000,0.010900000,0.005400000,0.011200000,103,103,0
839,2,1,1920,1080,640,360,ultra-performance,0.002500000,0.035600000,0.262200000,0.711700000,0.019800000,0.163200000,0.988600000,0.253000000,2.699600000,2.697100000,2.436600000,0.263000000,0.005400000,0.027100000,0.014400000,0.214600000,0.261200000,0.261400000,0.080300000,0.004300000,0.624500000,84,0,103,3,7,0.001800000,0.003900000,0.001500000,0.004200000,0.006900000,0.001900000,0.490600000,0.024000000,0.277700000,0.013600000,0.005900000,0.147100000,0.000100000,0.000000000,0.003200000,0.982400000,0.006200000,3,1,7,7,3,,0.209500000,0.005300000,0.277500000,0.064500000,0.016100000,0.050700000,true,true,0.032100000,0.150100000,0.009300000,0.004700000,0.009000000,103,103,0
840,0,1,1920,1080,640,360,ultra-performance,0.002300000,0.027100000,0.197800000,0.731600000,0.016600000,0.123100000,0.749000000,0.287500000,2.323500000,2.321200000,2.135000000,0.188500000,0.004300000,0.020300000,0.010700000,0.161800000,0.180300000,0.180600000,0.066700000,0.004900000,0.657900000,84,0,103,3,7,0.001300000,0.003300000,0.001200000,0.003900000,0.004200000,0.000700000,0.471100000,0.028000000,0.101100000,0.011400000,0.006600000,0.106200000,0.000200000,0.000000000,0.004000000,0.743200000,0.005800000,3,1,7,7,3,,0.229700000,0.005300000,0.305200000,0.061800000,0.017500000,0.037500000,true,true,0.035600000,0.165400000,0.009500000,0.004800000,0.010500000,103,103,0
841,1,1,1920,1080,640,360,ultra-performance,0.002300000,0.035500000,0.257300000,0.699800000,0.019300000,0.151000000,0.978700000,0.269800000,2.682400000,2.680100000,2.413700000,0.268700000,0.005200000,0.026200000,0.013000000,0.212200000,0.266600000,0.266900000,0.084200000,0.004000000,0.608800000,84,0,103,3,7,0.001700000,0.003800000,0.001700000,0.004200000,0.004000000,0.000700000,0.550000000,0.026700000,0.187700000,0.011200000,0.006300000,0.171400000,0.000100000,0.000000000,0.003600000,0.973100000,0.005600000,3,1,7,7,3,,0.209900000,0.005500000,0.265800000,0.061300000,0.016000000,0.049600000,true,true,0.033600000,0.149500000,0.009400000,0.004600000,0.009300000,103,103,0
842,2,1,1920,1080,640,360,ultra-performance,0.002400000,0.035100000,0.266100000,0.705600000,0.019100000,0.151800000,0.763200000,0.244100000,2.468900000,2.466500000,2.187400000,0.281500000,0.004600000,0.026200000,0.013900000,0.220500000,0.279800000,0.280100000,0.083900000,0.003400000,0.615700000,84,0,103,3,7,0.001800000,0.003600000,0.001600000,0.003800000,0.003000000,0.000500000,0.473200000,0.021000000,0.084900000,0.011000000,0.005100000,0.145700000,0.000100000,0.000000000,0.003500000,0.758800000,0.004400000,3,1,7,7,3,,0.218800000,0.005000000,0.264600000,0.061600000,0.015700000,0.049100000,true,true,0.029500000,0.161700000,0.009500000,0.004700000,0.009500000,103,103,0
843,0,1,1920,1080,640,360,ultra-performance,0.002100000,0.032800000,0.259200000,0.671600000,0.018500000,0.138800000,0.675100000,0.263600000,2.335000000,2.332900000,2.061700000,0.273300000,0.003700000,0.023800000,0.012700000,0.218100000,0.271700000,0.271900000,0.080800000,0.002900000,0.585500000,84,0,103,3,7,0.001700000,0.003500000,0.001700000,0.003900000,0.003300000,0.000500000,0.491300000,0.017600000,0.034000000,0.008600000,0.005200000,0.094200000,0.000100000,0.000000000,0.003800000,0.669400000,0.005700000,3,1,7,7,3,,0.197300000,0.004700000,0.263900000,0.056500000,0.015700000,0.046700000,true,true,0.026900000,0.145200000,0.008300000,0.004400000,0.008800000,103,103,0
