frame_ordinal,frame_slot,config_revision,display_width,display_height,render_width,render_height,dlss_quality,wait_gpu_ms,frame_setup_ms,scene_ms,build_ms,compile_ms,prepare_ms,execute_ms,present_ms,total_ms,cpu_work_ms,classified_ms,unclassified_ms,scene_begin_upload_ms,scene_raster_extract_ms,scene_tlas_extract_ms,scene_bridge_ms,tlas_texture_collection_ms,post_scene_ms,graph_prelude_ms,ui_collect_ms,node_loop_ms,raster_packets,rt_packets,tlas_packets,submit_batches,record_tasks,node_build_0_ms,node_build_1_ms,node_build_2_ms,node_build_3_ms,node_build_4_ms,node_build_5_ms,as_recorded,as_available,as_cache_scan_ms,as_metadata_plan_ms,as_cpu_writes_ms,as_tlas_sizing_ms,as_graph_declare_ms,as_packets,as_instances,as_dirty_blas
778,1,1,1920,1080,640,360,ultra-performance,0.001500000,0.022800000,0.156900000,0.425900000,0.012700000,0.095000000,0.451800000,0.143900000,1.467300000,1.465800000,1.310500000,0.156800000,0.003000000,0.015800000,0.009000000,0.128500000,0.155500000,0.155600000,0.049800000,0.002400000,0.372200000,84,0,103,3,7,0.121600000,0.003100000,0.169200000,0.037000000,0.009900000,0.030700000,true,true,0.015600000,0.087400000,0.006800000,0.003300000,0.006000000,103,103,0
779,2,1,1920,1080,640,360,ultra-performance,1.111500000,0.039700000,0.329000000,0.543000000,0.013700000,0.093800000,0.544700000,0.139300000,3.141500000,2.030000000,2.814700000,0.326800000,0.006600000,0.033200000,0.019700000,0.268800000,0.325500000,0.325800000,0.105700000,0.004100000,0.431600000,84,0,103,3,7,0.178400000,0.003200000,0.168600000,0.038900000,0.010900000,0.030800000,true,true,0.030100000,0.129900000,0.006600000,0.003100000,0.006100000,103,103,0
780,0,1,1920,1080,640,360,ultra-performance,0.001500000,0.020300000,0.153700000,0.425900000,0.011700000,0.091900000,0.546700000,0.253300000,1.661800000,1.660300000,1.505000000,0.156800000,0.002600000,0.014800000,0.008500000,0.127300000,0.154700000,0.154800000,0.049300000,0.001900000,0.373200000,84,0,103,3,7,0.119700000,0.003000000,0.166600000,0.043100000,0.009800000,0.030500000,true,true,0.015200000,0.086700000,0.006400000,0.003100000,0.005800000,103,103,0
781,1,1,1920,1080,640,360,ultra-performance,0.002900000,0.032700000,0.199900000,0.420000000,0.011300000,0.092200000,0.520300000,0.131400000,1.574400000,1.571500000,1.410700000,0.163700000,0.005700000,0.032400000,0.018500000,0.142800000,0.162400000,0.162600000,0.049600000,0.002000000,0.366800000,84,0,103,3,7,0.121200000,0.003200000,0.165200000,0.036100000,0.010000000,0.030700000,true,true,0.014900000,0.088600000,0.006200000,0.003000000,0.006000000,103,103,0
782,2,1,1920,1080,640,360,ultra-performance,0.440400000,0.021200000,0.179100000,0.427900000,0.012300000,0.092500000,0.457800000,0.140400000,1.926400000,1.486000000,1.771600000,0.154800000,0.003300000,0.015900000,0.009200000,0.150400000,0.153500000,0.153600000,0.049900000,0.002400000,0.374000000,84,0,103,3,7,0.120900000,0.003100000,0.169700000,0.039200000,0.009700000,0.030900000,true,true,0.015500000,0.087300000,0.006200000,0.003300000,0.006000000,103,103,0
783,0,1,1920,1080,640,360,ultra-performance,1.101500000,0.017800000,0.157200000,0.430100000,0.012400000,0.092300000,0.705700000,0.149000000,2.823700000,1.722200000,2.666000000,0.157700000,0.002900000,0.015500000,0.009200000,0.129200000,0.156700000,0.156800000,0.056300000,0.002200000,0.370100000,84,0,103,3,7,0.123200000,0.003100000,0.166200000,0.036800000,0.010000000,0.030200000,true,true,0.014800000,0.091000000,0.005900000,0.003100000,0.006100000,103,103,0
784,1,1,1920,1080,640,360,ultra-performance,0.460500000,0.025200000,0.157100000,0.435300000,0.011900000,0.098600000,0.467500000,0.111700000,1.922100000,1.461600000,1.767800000,0.154300000,0.003500000,0.016400000,0.009000000,0.127700000,0.153300000,0.153400000,0.050400000,0.002200000,0.381100000,84,0,103,3,7,0.126700000,0.003100000,0.169900000,0.040100000,0.010000000,0.030800000,true,true,0.015300000,0.088800000,0.010400000,0.003600000,0.006000000,103,103,0
785,2,1,1920,1080,640,360,ultra-performance,0.538100000,0.014100000,0.158900000,0.406000000,0.010500000,0.083500000,0.539400000,0.140800000,2.050800000,1.512700000,1.891300000,0.159500000,0.002300000,0.014700000,0.009000000,0.132500000,0.154600000,0.154600000,0.048600000,0.001700000,0.354100000,84,0,103,3,7,0.117800000,0.002700000,0.160700000,0.033600000,0.009300000,0.029400000,true,true,0.014500000,0.087400000,0.006000000,0.002200000,0.005400000,103,103,0
786,0,1,1920,1080,640,360,ultra-performance,0.731900000,0.021000000,0.161900000,0.425600000,0.012500000,0.091100000,0.589300000,0.137600000,2.326200000,1.594300000,2.170900000,0.155300000,0.002900000,0.016300000,0.008800000,0.133400000,0.154200000,0.154300000,0.050000000,0.002100000,0.371900000,84,0,103,3,7,0.120200000,0.003000000,0.168300000,0.039300000,0.009900000,0.030700000,true,true,0.015300000,0.087100000,0.005700000,0.003300000,0.005800000,103,103,0
787,1,1,1920,1080,640,360,ultra-performance,0.308500000,0.018200000,0.158600000,0.425800000,0.011400000,0.090600000,0.462300000,0.151400000,1.785400000,1.476900000,1.626800000,0.158600000,0.003000000,0.015800000,0.009100000,0.130400000,0.157200000,0.157300000,0.049400000,0.001900000,0.372900000,84,0,103,3,7,0.125300000,0.003200000,0.166300000,0.037600000,0.009700000,0.030300000,true,true,0.014800000,0.088300000,0.010800000,0.003000000,0.006000000,103,103,0
788,2,1,1920,1080,640,360,ultra-performance,0.954100000,0.019400000,0.163900000,0.424800000,0.011900000,0.089600000,0.454700000,0.137200000,2.422500000,1.468400000,2.255600000,0.166900000,0.002900000,0.015600000,0.008600000,0.136400000,0.165500000,0.165600000,0.051400000,0.001900000,0.369900000,84,0,103,3,7,0.122800000,0.003000000,0.168000000,0.035700000,0.009800000,0.030100000,true,true,0.015600000,0.090000000,0.006100000,0.002900000,0.005900000,103,103,0
789,0,1,1920,1080,640,360,ultra-performance,0.001400000,0.013600000,0.163200000,0.496300000,0.011500000,0.092700000,0.589400000,0.137900000,1.672700000,1.671300000,1.506000000,0.166700000,0.002700000,0.014700000,0.008100000,0.137400000,0.165600000,0.165700000,0.050100000,0.001700000,0.442800000,84,0,103,3,7,0.153600000,0.004200000,0.203500000,0.039600000,0.010400000,0.031000000,true,true,0.014400000,0.115500000,0.008100000,0.003300000,0.008700000,103,103,0
790,1,1,1920,1080,640,360,ultra-performance,1.000200000,0.020400000,0.156600000,0.421700000,0.011600000,0.091400000,0.534200000,0.139400000,2.532400000,1.532200000,2.375500000,0.156900000,0.003000000,0.015600000,0.009600000,0.128100000,0.155600000,0.155600000,0.049900000,0.002000000,0.368200000,84,0,103,3,7,0.119800000,0.003100000,0.167000000,0.037000000,0.010400000,0.030400000,true,true,0.014800000,0.087900000,0.005800000,0.002900000,0.005900000,103,103,0
791,2,1,1920,1080,640,360,ultra-performance,0.390400000,0.019500000,0.184800000,0.434900000,0.011800000,0.093600000,0.468000000,0.145000000,1.913100000,1.522700000,1.748000000,0.165100000,0.002900000,0.016300000,0.008700000,0.156500000,0.163900000,0.164000000,0.054800000,0.002000000,0.376400000,84,0,103,3,7,0.125000000,0.003000000,0.167700000,0.039200000,0.010000000,0.030800000,true,true,0.015200000,0.091100000,0.006600000,0.003400000,0.006200000,103,103,0
792,0,1,1920,1080,640,360,ultra-performance,0.823000000,0.030400000,0.215200000,0.409200000,0.010900000,0.083600000,0.505200000,0.112600000,2.345500000,1.522500000,2.190100000,0.155400000,0.005200000,0.031300000,0.018400000,0.159800000,0.154400000,0.154400000,0.048500000,0.001600000,0.357600000,84,0,103,3,7,0.119600000,0.002600000,0.163200000,0.033200000,0.009200000,0.029300000,true,true,0.014300000,0.089400000,0.005500000,0.002800000,0.005200000,103,103,0
793,1,1,1920,1080,640,360,ultra-performance,0.187200000,0.045700000,0.325000000,0.425600000,0.011200000,0.091100000,0.413300000,0.127700000,1.780500000,1.593300000,1.626800000,0.153700000,0.007800000,0.045200000,0.025600000,0.245600000,0.152500000,0.152600000,0.051800000,0.001900000,0.370400000,84,0,103,3,7,0.122600000,0.002900000,0.165600000,0.038600000,0.009800000,0.030400000,true,true,0.015300000,0.089200000,0.005900000,0.003600000,0.006000000,103,103,0
794,2,1,1920,1080,640,360,ultra-performance,1.028500000,0.032000000,0.330900000,0.453800000,0.011900000,0.093800000,0.561100000,0.138900000,2.987500000,1.959000000,2.650900000,0.336600000,0.006100000,0.032400000,0.018500000,0.273100000,0.331400000,0.331600000,0.084000000,0.001900000,0.366200000,84,0,103,3,7,0.118600000,0.003100000,0.166600000,0.037000000,0.010200000,0.030400000,true,true,0.014400000,0.086500000,0.006100000,0.003200000,0.005900000,103,103,0
795,0,1,1920,1080,640,360,ultra-performance,0.001600000,0.014500000,0.155800000,0.432600000,0.011200000,0.091600000,0.429500000,0.133000000,1.426100000,1.424500000,1.269800000,0.156300000,0.002900000,0.015400000,0.008900000,0.128300000,0.155200000,0.155400000,0.048800000,0.001900000,0.380100000,84,0,103,3,7,0.127600000,0.003100000,0.166100000,0.042500000,0.009700000,0.030800000,true,true,0.015300000,0.095200000,0.005600000,0.002900000,0.006100000,103,103,0
796,1,1,1920,1080,640,360,ultra-performance,0.765400000,0.021600000,0.154800000,0.430200000,0.012000000,0.094300000,0.449800000,0.190000000,2.271900000,1.506500000,2.118100000,0.153800000,0.003000000,0.015800000,0.008700000,0.126900000,0.152700000,0.152900000,0.050300000,0.002100000,0.376100000,84,0,103,3,7,0.120300000,0.003100000,0.170200000,0.040000000,0.011000000,0.031000000,true,true,0.014700000,0.088000000,0.005600000,0.003200000,0.006200000,103,103,0
797,2,1,1920,1080,640,360,ultra-performance,0.396700000,0.020700000,0.164300000,0.422600000,0.011900000,0.090100000,0.490900000,0.135900000,1.897200000,1.500500000,1.733100000,0.164100000,0.003600000,0.016700000,0.008700000,0.134900000,0.162800000,0.163000000,0.050600000,0.002100000,0.368400000,84,0,103,3,7,0.122800000,0.003000000,0.164400000,0.038300000,0.009600000,0.029700000,true,true,0.015000000,0.089800000,0.006300000,0.003100000,0.006000000,103,103,0
798,0,1,1920,1080,640,360,ultra-performance,0.710500000,0.017600000,0.166800000,0.427000000,0.011700000,0.091800000,0.530400000,0.193300000,2.315100000,1.604600000,2.149100000,0.166000000,0.003100000,0.016300000,0.009500000,0.137500000,0.164900000,0.165000000,0.051500000,0.002100000,0.371700000,84,0,103,3,7,0.120900000,0.003100000,0.168200000,0.038800000,0.010000000,0.030300000,true,true,0.014200000,0.088900000,0.005900000,0.003300000,0.006100000,103,103,0
799,1,1,1920,1080,640,360,ultra-performance,0.300700000,0.023000000,0.156800000,0.435400000,0.011200000,0.103100000,0.538300000,0.142000000,1.864700000,1.564000000,1.710500000,0.154200000,0.003200000,0.016200000,0.009000000,0.127800000,0.153300000,0.153400000,0.049700000,0.002000000,0.382100000,84,0,103,3,7,0.121100000,0.003000000,0.177600000,0.039200000,0.010400000,0.030400000,true,true,0.014800000,0.088600000,0.005900000,0.003300000,0.006100000,103,103,0
800,2,1,1920,1080,640,360,ultra-performance,0.777400000,0.022000000,0.356700000,0.737200000,0.011400000,0.090800000,0.740600000,0.145500000,3.207300000,2.429900000,2.881600000,0.325700000,0.006400000,0.032800000,0.019000000,0.297600000,0.324400000,0.324600000,0.104900000,0.004400000,0.626200000,84,0,103,3,7,0.246900000,0.006500000,0.294600000,0.037100000,0.010000000,0.030400000,true,true,0.030900000,0.182100000,0.009600000,0.006400000,0.012600000,103,103,0
801,0,1,1920,1080,640,360,ultra-performance,0.001500000,0.017900000,0.156800000,0.466800000,0.012600000,0.119600000,0.405500000,0.143300000,1.490400000,1.488900000,1.324000000,0.166400000,0.003000000,0.015500000,0.009000000,0.128800000,0.165500000,0.165600000,0.050600000,0.002200000,0.412200000,84,0,103,3,7,0.122300000,0.003100000,0.169700000,0.037000000,0.048100000,0.031400000,true,true,0.015000000,0.089600000,0.005900000,0.003100000,0.006200000,103,103,0
802,1,1,1920,1080,640,360,ultra-performance,0.172900000,0.018600000,0.154300000,0.418700000,0.011300000,0.090800000,0.544800000,0.138800000,1.704800000,1.531900000,1.550200000,0.154600000,0.003200000,0.015700000,0.008700000,0.126300000,0.153500000,0.153600000,0.049100000,0.001900000,0.366100000,84,0,103,3,7,0.118700000,0.003000000,0.166800000,0.037000000,0.009700000,0.030300000,true,true,0.014500000,0.086500000,0.006300000,0.002900000,0.006000000,103,103,0
803,2,1,1920,1080,640,360,ultra-performance,1.163100000,0.022600000,0.157500000,0.435000000,0.011900000,0.092300000,0.494400000,0.142200000,2.674900000,1.511800000,2.519000000,0.155900000,0.003300000,0.016600000,0.008800000,0.128600000,0.154700000,0.154800000,0.049700000,0.002100000,0.381500000,84,0,103,3,7,0.122000000,0.003200000,0.166200000,0.039400000,0.009900000,0.040100000,true,true,0.015300000,0.088600000,0.006400000,0.003100000,0.006100000,103,103,0
804,0,1,1920,1080,640,360,ultra-performance,0.001500000,0.017600000,0.156200000,0.430100000,0.012100000,0.092800000,0.532700000,0.137100000,1.541100000,1.539600000,1.380100000,0.161000000,0.002900000,0.015500000,0.009100000,0.128300000,0.156000000,0.156100000,0.049900000,0.002200000,0.376400000,84,0,103,3,7,0.119400000,0.003000000,0.175700000,0.036800000,0.010100000,0.030700000,true,true,0.015000000,0.086900000,0.005800000,0.003300000,0.005900000,103,103,0
805,1,1,1920,1080,640,360,ultra-performance,0.987600000,0.022800000,0.155700000,0.435600000,0.011700000,0.092200000,0.504900000,0.145800000,2.512700000,1.525100000,2.356300000,0.156400000,0.003300000,0.016000000,0.008500000,0.127500000,0.155200000,0.155200000,0.050400000,0.001900000,0.381600000,84,0,103,3,7,0.128500000,0.003200000,0.169700000,0.039200000,0.009900000,0.030700000,true,true,0.015000000,0.096200000,0.005800000,0.003000000,0.006100000,103,103,0
806,2,1,1920,1080,640,360,ultra-performance,0.001500000,0.015900000,0.154400000,0.421900000,0.010900000,0.090300000,0.483900000,0.142600000,1.477400000,1.475900000,1.321400000,0.156000000,0.002700000,0.014500000,0.008700000,0.128100000,0.154700000,0.154800000,0.048900000,0.001900000,0.369600000,84,0,103,3,7,0.117700000,0.002700000,0.172600000,0.035600000,0.009900000,0.030500000,true,true,0.014600000,0.086100000,0.005900000,0.003000000,0.005600000,103,103,0
807,0,1,1920,1080,640,360,ultra-performance,1.151900000,0.021100000,0.152300000,0.418400000,0.011700000,0.090600000,0.437200000,0.137400000,2.572500000,1.420600000,2.420600000,0.151900000,0.003200000,0.016000000,0.008400000,0.124400000,0.150800000,0.150900000,0.049600000,0.002100000,0.365100000,84,0,103,3,7,0.119200000,0.003000000,0.164500000,0.038200000,0.009700000,0.030200000,true,true,0.014600000,0.087500000,0.005600000,0.003000000,0.006000000,103,103,0
808,1,1,1920,1080,640,360,ultra-performance,0.439700000,0.015900000,0.152400000,0.412200000,0.010500000,0.084800000,0.443600000,0.135500000,1.847800000,1.408100000,1.694600000,0.153200000,0.002300000,0.014800000,0.009100000,0.125800000,0.152200000,0.152300000,0.054000000,0.001600000,0.355000000,84,0,103,3,7,0.116300000,0.002600000,0.163700000,0.033400000,0.009200000,0.029400000,true,true,0.014700000,0.086200000,0.005600000,0.002100000,0.005300000,103,103,0
809,2,1,1920,1080,640,360,ultra-performance,0.771000000,0.017000000,0.159000000,0.420800000,0.010800000,0.091600000,0.615800000,0.132200000,2.376500000,1.605500000,2.218200000,0.158300000,0.003000000,0.015700000,0.009000000,0.131000000,0.157100000,0.157300000,0.049800000,0.001800000,0.367700000,84,0,103,3,7,0.120600000,0.002900000,0.166600000,0.037100000,0.009800000,0.030200000,true,true,0.014600000,0.088500000,0.005900000,0.003100000,0.006000000,103,103,0
810,0,1,1920,1080,640,360,ultra-performance,0.751200000,0.015800000,0.156900000,0.409900000,0.010700000,0.095200000,0.758100000,0.155900000,2.511600000,1.760400000,2.353700000,0.157900000,0.002900000,0.015300000,0.008900000,0.129500000,0.156700000,0.156800000,0.049500000,0.001900000,0.357000000,84,0,103,3,7,0.117800000,0.002800000,0.161600000,0.034700000,0.009600000,0.030000000,true,true,0.014700000,0.086700000,0.005500000,0.002900000,0.005600000,103,103,0
811,1,1,1920,1080,640,360,ultra-performance,0.002000000,0.019600000,0.158100000,0.434000000,0.011500000,0.093000000,0.518000000,0.127500000,1.522100000,1.520100000,1.363700000,0.158400000,0.002900000,0.015900000,0.008600000,0.130200000,0.157300000,0.157400000,0.050300000,0.001900000,0.380100000,84,0,103,3,7,0.131100000,0.003000000,0.167900000,0.037100000,0.009800000,0.030700000,true,true,0.022000000,0.091800000,0.005700000,0.003100000,0.006000000,103,103,0
812,2,1,1920,1080,640,360,ultra-performance,0.932900000,0.017500000,0.270900000,0.810100000,0.011000000,0.091000000,0.452400000,0.133700000,3.080000000,2.147100000,2.719500000,0.360500000,0.002900000,0.015400000,0.009000000,0.242900000,0.359300000,0.359600000,0.105900000,0.004000000,0.698500000,84,0,103,3,7,0.253100000,0.006000000,0.356400000,0.041500000,0.010300000,0.030700000,true,true,0.031200000,0.189000000,0.009600000,0.006000000,0.012300000,103,103,0
813,0,1,1920,1080,640,360,ultra-performance,0.001500000,0.016700000,0.157200000,0.424500000,0.011200000,0.096600000,0.568400000,0.134200000,1.573500000,1.572000000,1.410300000,0.163200000,0.002700000,0.014900000,0.008500000,0.130900000,0.158600000,0.158700000,0.049100000,0.002000000,0.371900000,84,0,103,3,7,0.121600000,0.002700000,0.165200000,0.041600000,0.009500000,0.030800000,true,true,0.014000000,0.090800000,0.005600000,0.003000000,0.005700000,103,103,0
814,1,1,1920,1080,640,360,ultra-performance,0.321700000,0.019300000,0.156400000,0.416800000,0.011000000,0.095600000,0.441800000,0.128100000,1.752300000,1.430600000,1.590700000,0.161600000,0.002800000,0.015100000,0.008800000,0.129300000,0.160400000,0.160500000,0.048900000,0.002000000,0.364200000,84,0,103,3,7,0.119000000,0.002900000,0.165300000,0.036500000,0.009600000,0.030200000,true,true,0.014700000,0.087100000,0.006000000,0.002800000,0.006000000,103,103,0
815,2,1,1920,1080,640,360,ultra-performance,0.647900000,0.019100000,0.157700000,0.434300000,0.012400000,0.093100000,0.525700000,0.144100000,2.204900000,1.557000000,2.034300000,0.170600000,0.003100000,0.016000000,0.009200000,0.129000000,0.169600000,0.169700000,0.053300000,0.002100000,0.377300000,84,0,103,3,7,0.125000000,0.003000000,0.168700000,0.039000000,0.010000000,0.031100000,true,true,0.015000000,0.091600000,0.006400000,0.003000000,0.006200000,103,103,0
816,0,1,1920,1080,640,360,ultra-performance,0.380800000,0.019400000,0.162400000,0.438300000,0.011800000,0.093900000,0.557600000,0.157400000,1.980600000,1.599800000,1.821600000,0.159000000,0.003200000,0.016300000,0.009600000,0.132800000,0.157500000,0.157600000,0.050700000,0.002200000,0.383800000,84,0,103,3,7,0.127000000,0.002900000,0.174900000,0.037300000,0.010300000,0.030800000,true,true,0.015200000,0.094000000,0.006600000,0.003000000,0.005800000,103,103,0
817,1,1,1920,1080,640,360,ultra-performance,0.577500000,0.025300000,0.155800000,0.429300000,0.012000000,0.092200000,0.393900000,0.137200000,1.977100000,1.399600000,1.823200000,0.153900000,0.003300000,0.016000000,0.009000000,0.127100000,0.153000000,0.153100000,0.051000000,0.002100000,0.374600000,84,0,103,3,7,0.122600000,0.002900000,0.168500000,0.038700000,0.010600000,0.030800000,true,true,0.014800000,0.090200000,0.006100000,0.003100000,0.005900000,103,103,0
818,2,1,1920,1080,640,360,ultra-performance,0.592700000,0.021900000,0.156100000,0.438300000,0.012300000,0.092100000,0.437400000,0.140800000,2.046000000,1.453300000,1.891600000,0.154400000,0.003400000,0.016000000,0.009000000,0.127100000,0.153100000,0.153200000,0.050400000,0.002000000,0.384300000,84,0,103,3,7,0.125700000,0.003000000,0.174600000,0.039200000,0.009900000,0.031300000,true,true,0.014400000,0.093000000,0.006400000,0.003400000,0.006100000,103,103,0
819,0,1,1920,1080,640,360,ultra-performance,0.635500000,0.017700000,0.159300000,0.413900000,0.011000000,0.088200000,0.478500000,0.133900000,2.092400000,1.456900000,1.938000000,0.154400000,0.002800000,0.014800000,0.008700000,0.132600000,0.153300000,0.153400000,0.049000000,0.001700000,0.361600000,84,0,103,3,7,0.120000000,0.002900000,0.163800000,0.035300000,0.009200000,0.030000000,true,true,0.014200000,0.089000000,0.005700000,0.002900000,0.005700000,103,103,0
820,1,1,1920,1080,640,360,ultra-performance,0.609200000,0.017800000,0.159300000,0.414800000,0.011000000,0.089300000,0.506400000,0.134500000,2.096800000,1.487600000,1.942300000,0.154500000,0.002800000,0.015000000,0.008700000,0.132500000,0.153300000,0.153400000,0.048800000,0.002100000,0.362300000,84,0,103,3,7,0.118200000,0.003000000,0.165200000,0.035700000,0.009500000,0.030100000,true,true,0.014300000,0.086700000,0.005900000,0.003000000,0.005800000,103,103,0
821,2,1,1920,1080,640,360,ultra-performance,0.807000000,0.016900000,0.153700000,0.414100000,0.010900000,0.089800000,0.455800000,0.134600000,2.236800000,1.429800000,2.082800000,0.154000000,0.002800000,0.015000000,0.008600000,0.126900000,0.153000000,0.153100000,0.048700000,0.002100000,0.361800000,84,0,103,3,7,0.119800000,0.002800000,0.163500000,0.035400000,0.009600000,0.030200000,true,true,0.014400000,0.088600000,0.005900000,0.002900000,0.005600000,103,103,0
822,0,1,1920,1080,640,360,ultra-performance,0.372700000,0.014200000,0.152600000,0.410100000,0.010800000,0.083900000,0.409800000,0.129500000,1.740700000,1.368000000,1.583600000,0.157100000,0.002300000,0.014400000,0.008900000,0.126700000,0.153200000,0.153300000,0.048400000,0.001600000,0.358500000,84,0,103,3,7,0.121300000,0.002600000,0.161900000,0.033800000,0.009000000,0.029400000,true,true,0.014300000,0.091200000,0.005500000,0.002600000,0.005400000,103,103,0
823,1,1,1920,1080,640,360,ultra-performance,0.785600000,0.016900000,0.157900000,0.418900000,0.010700000,0.087500000,0.507400000,0.138800000,2.281200000,1.495600000,2.123700000,0.157500000,0.002800000,0.014700000,0.008600000,0.131300000,0.156100000,0.156200000,0.049100000,0.001900000,0.366400000,84,0,103,3,7,0.118400000,0.002800000,0.163600000,0.034500000,0.016100000,0.030500000,true,true,0.014100000,0.087700000,0.005700000,0.002900000,0.005600000,103,103,0
824,2,1,1920,1080,640,360,ultra-performance,0.431800000,0.016600000,0.155500000,0.416100000,0.011000000,0.091500000,0.515600000,0.131400000,1.931400000,1.499600000,1.769500000,0.161900000,0.002800000,0.014900000,0.008800000,0.128500000,0.160600000,0.160700000,0.048900000,0.001900000,0.363800000,84,0,103,3,7,0.119200000,0.002800000,0.165800000,0.035400000,0.009600000,0.030500000,true,true,0.015100000,0.086600000,0.006200000,0.003100000,0.005700000,103,103,0
825,0,1,1920,1080,640,360,ultra-performance,0.724000000,0.021600000,0.168800000,0.426900000,0.011400000,0.094300000,0.441700000,0.135500000,2.181000000,1.457000000,2.024200000,0.156800000,0.003400000,0.015800000,0.009100000,0.140100000,0.155600000,0.155700000,0.050300000,0.002000000,0.373000000,84,0,103,3,7,0.121600000,0.003000000,0.167700000,0.039300000,0.010200000,0.030800000,true,true,0.014800000,0.089200000,0.006000000,0.003000000,0.006000000,103,103,0
826,1,1,1920,1080,640,360,ultra-performance,0.566700000,0.020700000,0.157800000,0.426400000,0.011400000,0.092900000,0.456400000,0.133400000,2.031700000,1.465000000,1.865700000,0.166000000,0.002900000,0.016200000,0.009200000,0.129000000,0.164700000,0.164800000,0.052100000,0.001900000,0.370800000,84,0,103,3,7,0.121300000,0.002900000,0.166700000,0.039100000,0.009900000,0.030500000,true,true,0.014800000,0.089000000,0.005900000,0.003100000,0.006200000,103,103,0
827,2,1,1920,1080,640,360,ultra-performance,0.968400000,0.017200000,0.160500000,0.421200000,0.010700000,0.089800000,0.557000000,0.131600000,2.519600000,1.551200000,2.356400000,0.163200000,0.002800000,0.015000000,0.008900000,0.133600000,0.162000000,0.162100000,0.050400000,0.001900000,0.367400000,84,0,103,3,7,0.123300000,0.002900000,0.165500000,0.034900000,0.009700000,0.030700000,true,true,0.014600000,0.090800000,0.006600000,0.002900000,0.005900000,103,103,0
828,0,1,1920,1080,640,360,ultra-performance,0.001600000,0.016100000,0.155900000,0.431600000,0.012200000,0.095000000,0.435900000,0.140800000,1.447600000,1.446000000,1.289100000,0.158500000,0.002800000,0.015300000,0.008800000,0.128700000,0.157000000,0.157100000,0.049900000,0.001900000,0.378200000,84,0,103,3,7,0.119900000,0.003100000,0.175700000,0.037600000,0.010600000,0.030700000,true,true,0.014900000,0.087300000,0.005700000,0.003100000,0.006300000,103,103,0
829,1,1,1920,1080,640,360,ultra-performance,1.374300000,0.038700000,0.380000000,0.758800000,0.011400000,0.097400000,0.801600000,0.264300000,4.056300000,2.682000000,3.726500000,0.329800000,0.006900000,0.052600000,0.018700000,0.301000000,0.327300000,0.327500000,0.106600000,0.004300000,0.646200000,84,0,103,3,7,0.251600000,0.006200000,0.309200000,0.038100000,0.010300000,0.030000000,true,true,0.031000000,0.186500000,0.009200000,0.006500000,0.013000000,103,103,0
830,2,1,1920,1080,640,360,ultra-performance,0.003000000,0.029500000,0.344500000,0.424100000,0.011200000,0.094400000,0.372200000,0.126700000,1.573800000,1.570800000,1.405600000,0.168200000,0.005700000,0.031800000,0.018500000,0.287800000,0.166800000,0.166900000,0.050300000,0.001800000,0.370300000,84,0,103,3,7,0.122400000,0.003100000,0.167300000,0.036200000,0.010200000,0.030500000,true,true,0.014800000,0.089700000,0.006300000,0.003100000,0.006100000,103,103,0
831,0,1,1920,1080,640,360,ultra-performance,0.001400000,0.014700000,0.160700000,0.419200000,0.010300000,0.090700000,0.404100000,0.165200000,1.433800000,1.432400000,1.266300000,0.167500000,0.002600000,0.015000000,0.008500000,0.134300000,0.162700000,0.162800000,0.050800000,0.001800000,0.365100000,84,0,103,3,7,0.121200000,0.002900000,0.165800000,0.034200000,0.009800000,0.030800000,true,true,0.014100000,0.090500000,0.005500000,0.002800000,0.005900000,103,103,0
832,1,1,1920,1080,640,360,ultra-performance,0.001400000,0.017500000,0.155100000,0.429600000,0.011400000,0.094100000,0.508800000,0.129700000,1.506800000,1.505400000,1.347600000,0.159200000,0.002900000,0.015000000,0.008700000,0.128300000,0.157200000,0.157400000,0.049700000,0.001900000,0.376400000,84,0,103,3,7,0.126900000,0.002900000,0.168100000,0.036800000,0.010300000,0.030800000,true,true,0.014900000,0.094700000,0.005700000,0.003000000,0.006200000,103,103,0
833,2,1,1920,1080,640,360,ultra-performance,1.712400000,0.020500000,0.156100000,0.422700000,0.011300000,0.093800000,0.658400000,0.141800000,3.377600000,1.665200000,3.217000000,0.160600000,0.003400000,0.016300000,0.008800000,0.127200000,0.159300000,0.159300000,0.049500000,0.002000000,0.369500000,84,0,103,3,7,0.120800000,0.003000000,0.165600000,0.038900000,0.010600000,0.030200000,true,true,0.014700000,0.088400000,0.006100000,0.003100000,0.006100000,103,103,0
834,0,1,1920,1080,640,360,ultra-performance,0.001600000,0.016400000,0.153200000,0.428500000,0.011400000,0.102800000,0.446000000,0.137900000,1.450900000,1.449300000,1.297800000,0.153100000,0.002900000,0.015600000,0.009000000,0.125500000,0.151800000,0.151900000,0.048700000,0.001900000,0.376300000,84,0,103,3,7,0.120500000,0.003100000,0.174200000,0.037000000,0.010000000,0.030800000,true,true,0.014700000,0.088300000,0.005800000,0.003100000,0.006000000,103,103,0
